frame.number,frame.time_epoch,frame.len,frame.protocols,eth.src,eth.dst,ip.src,ip.dst,ip.ttl,ip.proto,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.flags.push,tcp.flags.urg,tcp.window_size,tcp.hdr_len,tcp.len,tcp.urgent_pointer,tcp.analysis.retransmission,tcp.analysis.bytes_in_flight,tcp.analysis.initial_rtt,tcp.checksum.status,tcp.options.mss_val,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr,tcp.payload
"3947","1746969400.631546000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35158","8888","557","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000011000","2",,"2226399633","2226384630","582d613a20313532370d0a"
"3948","1746969400.631555000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","35158","1","568","False","True","False","False","False","False","65408","32","0","0",,,"0.000011000","2",,"2226399633","2226399633",
"3949","1746969400.631603000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35160","8888","552","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000044000","2",,"2226399633","2226384630","582d613a20323737320d0a"
"3950","1746969400.631625000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","35160","1","563","False","True","False","False","False","False","65408","32","0","0",,,"0.000044000","2",,"2226399633","2226399633",
"3951","1746969400.631643000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35164","8888","555","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000034000","2",,"2226399633","2226384630","582d613a20323337300d0a"
"3952","1746969400.631662000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","35164","1","566","False","True","False","False","False","False","65408","32","0","0",,,"0.000034000","2",,"2226399633","2226399633",
"3953","1746969400.631681000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35172","8888","556","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000014000","2",,"2226399633","2226384630","582d613a20343137350d0a"
"3954","1746969400.631703000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","35172","1","567","False","True","False","False","False","False","65408","32","0","0",,,"0.000014000","2",,"2226399633","2226399633",
"3955","1746969415.632460000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53140","8888","566","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000035000","2",,"2226414634","2226399631","582d613a20313838350d0a"
"3956","1746969415.632489000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53140","1","577","False","True","False","False","False","False","65408","32","0","0",,,"0.000035000","2",,"2226414634","2226414634",
"3957","1746969415.632514000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53150","8888","570","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000016000","2",,"2226414634","2226399631","582d613a20333633320d0a"
"3958","1746969415.632526000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53150","1","581","False","True","False","False","False","False","65408","32","0","0",,,"0.000016000","2",,"2226414634","2226414634",
"3959","1746969415.632554000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53164","8888","569","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000011000","2",,"2226414634","2226399631","582d613a20323132380d0a"
"3960","1746969415.632562000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53164","1","580","False","True","False","False","False","False","65408","32","0","0",,,"0.000011000","2",,"2226414634","2226414634",
"3961","1746969415.632574000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53174","8888","559","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000009000","2",,"2226414634","2226399631","582d613a20333737360d0a"
"3962","1746969415.632592000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53174","1","570","False","True","False","False","False","False","65408","32","0","0",,,"0.000009000","2",,"2226414634","2226414634",
"3963","1746969415.632607000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53190","8888","572","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000034000","2",,"2226414634","2226399631","582d613a20343038320d0a"
"3964","1746969415.632625000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53190","1","583","False","True","False","False","False","False","65408","32","0","0",,,"0.000034000","2",,"2226414634","2226414634",
"3965","1746969415.632641000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53192","8888","568","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000012000","2",,"2226414634","2226399631","582d613a203837320d0a"
"3966","1746969415.632658000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53192","1","578","False","True","False","False","False","False","65408","32","0","0",,,"0.000012000","2",,"2226414634","2226414634",
"3967","1746969415.632673000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53208","8888","563","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000011000","2",,"2226414634","2226399631","582d613a20333730360d0a"
"3968","1746969415.632690000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53208","1","574","False","True","False","False","False","False","65408","32","0","0",,,"0.000011000","2",,"2226414634","2226414634",
"3969","1746969415.632705000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53218","8888","565","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000012000","2",,"2226414634","2226399632","582d613a20323832390d0a"
"3970","1746969415.632723000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53218","1","576","False","True","False","False","False","False","65408","32","0","0",,,"0.000012000","2",,"2226414634","2226414634",
"3971","1746969415.632759000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53226","8888","563","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000009000","2",,"2226414634","2226399632","582d613a20313536310d0a"
"3972","1746969415.632776000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53226","1","574","False","True","False","False","False","False","65408","32","0","0",,,"0.000009000","2",,"2226414634","2226414634",
"3973","1746969415.632812000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53236","8888","570","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000016000","2",,"2226414634","2226399632","582d613a20323031320d0a"
"3974","1746969415.632828000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53236","1","581","False","True","False","False","False","False","65408","32","0","0",,,"0.000016000","2",,"2226414634","2226414634",
"3975","1746969415.632843000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53248","8888","567","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000009000","2",,"2226414634","2226399632","582d613a20343332380d0a"
"3976","1746969415.632873000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53248","1","578","False","True","False","False","False","False","65408","32","0","0",,,"0.000009000","2",,"2226414634","2226414634",
"3977","1746969415.632887000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53250","8888","569","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000052000","2",,"2226414634","2226399632","582d613a20323835340d0a"
"3978","1746969415.632893000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53250","1","580","False","True","False","False","False","False","65408","32","0","0",,,"0.000052000","2",,"2226414634","2226414634",
"3979","1746969415.632903000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53258","8888","570","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000015000","2",,"2226414634","2226399632","582d613a20323231310d0a"
"3980","1746969415.632917000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53258","1","581","False","True","False","False","False","False","65408","32","0","0",,,"0.000015000","2",,"2226414634","2226414634",
"3981","1746969415.632932000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53274","8888","565","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000014000","2",,"2226414634","2226399632","582d613a203937310d0a"
"3982","1746969415.632947000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53274","1","575","False","True","False","False","False","False","65408","32","0","0",,,"0.000014000","2",,"2226414634","2226414634",
"3983","1746969415.632961000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53286","8888","561","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000013000","2",,"2226414634","2226399632","582d613a20333837340d0a"
"3984","1746969415.632975000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53286","1","572","False","True","False","False","False","False","65408","32","0","0",,,"0.000013000","2",,"2226414634","2226414634",
"3985","1746969415.632989000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53288","8888","561","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000037000","2",,"2226414634","2226399632","582d613a20333133330d0a"
"3986","1746969415.633004000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53288","1","572","False","True","False","False","False","False","65408","32","0","0",,,"0.000037000","2",,"2226414634","2226414634",
"3987","1746969415.633018000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53304","8888","564","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000010000","2",,"2226414634","2226399632","582d613a203731350d0a"
"3988","1746969415.633033000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53304","1","574","False","True","False","False","False","False","65408","32","0","0",,,"0.000010000","2",,"2226414634","2226414634",
"3989","1746969415.633047000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53312","8888","568","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000008000","2",,"2226414634","2226399632","582d613a20333636370d0a"
"3990","1746969415.633062000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53312","1","579","False","True","False","False","False","False","65408","32","0","0",,,"0.000008000","2",,"2226414634","2226414634",
"3991","1746969415.633078000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53324","8888","564","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000008000","2",,"2226414634","2226399632","582d613a203837350d0a"
"3992","1746969415.633092000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53324","1","574","False","True","False","False","False","False","65408","32","0","0",,,"0.000008000","2",,"2226414634","2226414634",
"3993","1746969415.633105000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53326","8888","565","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000008000","2",,"2226414634","2226399632","582d613a20343730390d0a"
"3994","1746969415.633127000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53326","1","576","False","True","False","False","False","False","65408","32","0","0",,,"0.000008000","2",,"2226414634","2226414634",
"3995","1746969415.633140000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53332","8888","565","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000041000","2",,"2226414635","2226399632","582d613a203339390d0a"
"3996","1746969415.633146000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53332","1","575","False","True","False","False","False","False","65408","32","0","0",,,"0.000041000","2",,"2226414635","2226414635",
"3997","1746969415.633153000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53348","8888","567","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000015000","2",,"2226414635","2226399632","582d613a20323635340d0a"
"3998","1746969415.633158000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53348","1","578","False","True","False","False","False","False","65408","32","0","0",,,"0.000015000","2",,"2226414635","2226414635",
"3999","1746969415.633164000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53358","8888","565","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000012000","2",,"2226414635","2226399632","582d613a20333838320d0a"
"4000","1746969415.633198000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53358","1","576","False","True","False","False","False","False","65408","32","0","0",,,"0.000012000","2",,"2226414635","2226414635",
"4001","1746969415.633210000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53374","8888","565","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000015000","2",,"2226414635","2226399632","582d613a20333539390d0a"
"4002","1746969415.633239000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53374","1","576","False","True","False","False","False","False","65408","32","0","0",,,"0.000015000","2",,"2226414635","2226414635",
"4003","1746969415.633273000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53380","8888","566","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000011000","2",,"2226414635","2226399632","582d613a20333537300d0a"
